Unnamed: 8,Unnamed: 9,reclamo_ano,reclamo_cantidad,reclamo_mes_nombre,reclamo_mes_nro,reclamo_origen,reclamo_prestadora,reclamo_sede_enargas,reclamo_tipo
,,2019,14,Agosto,8,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturacion y Gestion de Deudas
,,2019,3,Agosto,8,Telefonico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturacion y Gestion de Deudas
,,2019,17,Agosto,8,Telefonico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,II  - Inconvenientes con el suministro de gas
,,2019,3,Agosto,8,Medio electronico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,II  - Inconvenientes con el suministro de gas
,,2019,6,Agosto,8,Telefonico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturacion y Gestion de Deudas
,,2019,5,Agosto,8,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturacion y Gestion de Deudas
,,2019,16,Agosto,8,Medio electronico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturacion y Gestion de Deudas
,,2019,1,Agosto,8,Medio electronico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturacion y Gestion de Deudas
,,2019,2,Agosto,8,Personal,COOPERATIVA TELEFONICA Y OTROS SERVICIOS PUBLICOS Y CONSUMO DE ABASTO LIMITADA,Centro Regional La Plata,III - Gestion de Prestaciones
,,2019,2,Agosto,8,Personal,COOPERATIVA TELEFONICA Y OTROS SERVICIOS PUBLICOS Y CONSUMO DE ABASTO LIMITADA,Centro Regional La Plata,I   - Facturacion y Gestion de Deudas
,,2019,1,Agosto,8,Telefonico,NATURGY BAN S.A.,Centro Regional La Plata,II  - Inconvenientes con el suministro de gas
,,2019,1,Agosto,8,Telefonico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2019,2,Agosto,8,Medio electronico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2019,1,Agosto,8,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,III - Gestion de Prestaciones
,,2019,5,Agosto,8,Medio electronico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,I   - Facturacion y Gestion de Deudas
,,2019,3,Agosto,8,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,I   - Facturacion y Gestion de Deudas
,,2019,4,Agosto,8,Telefonico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,I   - Facturacion y Gestion de Deudas
,,2019,1,Agosto,8,Medio electronico,COMPANIA DE GAS DE LA COSTA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2019,1,Agosto,8,Medio electronico,COMPANIA DE GAS DE LA COSTA S.A.,Centro Regional Mar Del Plata,I   - Facturacion y Gestion de Deudas
,,2019,1,Agosto,8,Personal,COOPERATIVA BATAN DE OBRAS Y SERVICIOS PUBLICOS LTDA.,Centro Regional Mar Del Plata,I   - Facturacion y Gestion de Deudas
,,2019,1,Agosto,8,Telefonico,GASNOR S.A.,Centro Regional Noroeste,II  - Inconvenientes con el suministro de gas
,,2019,1,Agosto,8,Medio electronico,GASNOR S.A.,Centro Regional Noroeste,II  - Inconvenientes con el suministro de gas
,,2019,3,Agosto,8,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Rio Gallegos,II  - Inconvenientes con el suministro de gas
,,2019,2,Agosto,8,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Rio Grande,II  - Inconvenientes con el suministro de gas
,,2019,1,Agosto,8,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Rio Grande,III - Gestion de Prestaciones
,,2019,7,Agosto,8,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Rio Grande,I   - Facturacion y Gestion de Deudas
,,2019,3,Agosto,8,Medio electronico,LITORAL GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2019,2,Agosto,8,Personal,LITORAL GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2019,10,Agosto,8,Telefonico,LITORAL GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2019,1,Agosto,8,Telefonico,LITORAL GAS S.A.,Centro Regional Rosario,I   - Facturacion y Gestion de Deudas
,,2019,1,Agosto,8,Medio electronico,LITORAL GAS S.A.,Centro Regional Rosario,I   - Facturacion y Gestion de Deudas
,,2019,1,Agosto,8,Personal,LITORAL GAS S.A.,Centro Regional Rosario,I   - Facturacion y Gestion de Deudas
,,2019,2,Agosto,8,Telefonico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,II  - Inconvenientes con el suministro de gas
,,2019,1,Agosto,8,Medio electronico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,II  - Inconvenientes con el suministro de gas
,,2019,7,Agosto,8,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,II  - Inconvenientes con el suministro de gas
,,2019,1,Agosto,8,Correo Postal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,II  - Inconvenientes con el suministro de gas
,,2019,1,Agosto,8,Telefonico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,I   - Facturacion y Gestion de Deudas
,,2019,4,Agosto,8,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,I   - Facturacion y Gestion de Deudas
,,2019,2,Agosto,8,Medio electronico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,I   - Facturacion y Gestion de Deudas
,,2019,1,Agosto,8,Correo Postal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Santa Rosa,II  - Inconvenientes con el suministro de gas
,,2019,6,Agosto,8,Telefonico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Santa Rosa,II  - Inconvenientes con el suministro de gas
,,2019,3,Agosto,8,Telefonico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Santa Rosa,III - Gestion de Prestaciones
,,2019,1,Agosto,8,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Santa Rosa,I   - Facturacion y Gestion de Deudas
,,2019,5,Agosto,8,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,II  - Inconvenientes con el suministro de gas
,,2019,1,Agosto,8,Medio electronico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,II  - Inconvenientes con el suministro de gas
,,2019,1,Agosto,8,Medio electronico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,III - Gestion de Prestaciones
,,2019,1,Agosto,8,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,III - Gestion de Prestaciones
,,2019,1,Agosto,8,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,III - Gestion de Prestaciones
,,2019,1,Agosto,8,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Sur,I   - Facturacion y Gestion de Deudas
,,2019,1,Agosto,8,Personal,HIDENESA,Centro Regional Sur,I   - Facturacion y Gestion de Deudas
,,2019,4,Agosto,8,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Trelew,II  - Inconvenientes con el suministro de gas
,,2019,3,Agosto,8,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Trelew,III - Gestion de Prestaciones
,,2019,3,Agosto,8,Medio electronico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Trelew,I   - Facturacion y Gestion de Deudas
,,2019,2,Agosto,8,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Trelew,I   - Facturacion y Gestion de Deudas
,,2019,4,Agosto,8,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Trelew,I   - Facturacion y Gestion de Deudas
,,2019,1,Agosto,8,Telefonico,GASNOR S.A.,Centro Regional Tucuman,II  - Inconvenientes con el suministro de gas
,,2019,1,Agosto,8,Medio electronico,GASNOR S.A.,Centro Regional Tucuman,II  - Inconvenientes con el suministro de gas
,,2019,1,Agosto,8,Telefonico,GASNOR S.A.,Centro Regional Tucuman,II  - Inconvenientes con el suministro de gas
,,2019,2,Agosto,8,Personal,GASNOR S.A.,Centro Regional Tucuman,I   - Facturacion y Gestion de Deudas
,,2019,5,Agosto,8,Telefonico,GASNOR S.A.,Centro Regional Tucuman,I   - Facturacion y Gestion de Deudas
,,2019,1,Agosto,8,Medio electronico,GASNOR S.A.,Centro Regional Tucuman,I   - Facturacion y Gestion de Deudas
,,2019,4,Agosto,8,Correo Postal,GASNOR S.A.,Centro Regional Tucuman,I   - Facturacion y Gestion de Deudas
,,2019,1,Agosto,8,Personal,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,5,Agosto,8,Medio electronico,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2019,64,Agosto,8,Medio electronico,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2019,5,Agosto,8,Personal,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2019,246,Agosto,8,Telefonico,METROGAS S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2019,13,Agosto,8,Personal,METROGAS S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,21,Agosto,8,Telefonico,METROGAS S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,5,Agosto,8,Medio electronico,METROGAS S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,1,Agosto,8,Correo Postal,METROGAS S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,32,Agosto,8,Medio electronico,METROGAS S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,20,Agosto,8,Personal,METROGAS S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,37,Agosto,8,Telefonico,METROGAS S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,2,Agosto,8,Medio electronico,METROGAS S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,1,Agosto,8,Correo Postal,METROGAS S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,20,Agosto,8,Medio electronico,METROGAS S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,14,Agosto,8,Medio electronico,NATURGY BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2019,4,Agosto,8,Personal,NATURGY BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2019,159,Agosto,8,Telefonico,NATURGY BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2019,1,Agosto,8,Medio electronico,NATURGY BAN S.A.,Sede Central,II  - Inconvenientes con el suministro de gas
,,2019,20,Agosto,8,Medio electronico,NATURGY BAN S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,4,Agosto,8,Medio electronico,NATURGY BAN S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,1,Agosto,8,Personal,NATURGY BAN S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,11,Agosto,8,Telefonico,NATURGY BAN S.A.,Sede Central,III - Gestion de Prestaciones
,,2019,2,Agosto,8,Medio electronico,NATURGY BAN S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,3,Agosto,8,Medio electronico,NATURGY BAN S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,43,Agosto,8,Telefonico,NATURGY BAN S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,5,Agosto,8,Personal,NATURGY BAN S.A.,Sede Central,I   - Facturacion y Gestion de Deudas
,,2019,3,Septiembre,9,Telefonico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Bahia Blanca,II  - Inconvenientes con el suministro de gas
,,2019,1,Septiembre,9,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Bahia Blanca,II  - Inconvenientes con el suministro de gas
,,2019,2,Septiembre,9,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Bahia Blanca,I   - Facturacion y Gestion de Deudas
,,2019,3,Septiembre,9,Telefonico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Bahia Blanca,I   - Facturacion y Gestion de Deudas
,,2019,4,Septiembre,9,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,II  - Inconvenientes con el suministro de gas
,,2019,5,Septiembre,9,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,II  - Inconvenientes con el suministro de gas
,,2019,2,Septiembre,9,Medio electronico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,II  - Inconvenientes con el suministro de gas
,,2019,2,Septiembre,9,Medio electronico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,III - Gestion de Prestaciones
,,2019,2,Septiembre,9,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,III - Gestion de Prestaciones
,,2019,5,Septiembre,9,Medio electronico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,I   - Facturacion y Gestion de Deudas
,,2019,1,Septiembre,9,Correo Postal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,I   - Facturacion y Gestion de Deudas
,,2019,5,Septiembre,9,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,I   - Facturacion y Gestion de Deudas
,,2019,7,Septiembre,9,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Bariloche,I   - Facturacion y Gestion de Deudas
,,2019,2,Septiembre,9,Telefonico,COOPETEL LTDA.,Centro Regional Bariloche,I   - Facturacion y Gestion de Deudas
,,2019,4,Septiembre,9,Medio electronico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,II  - Inconvenientes con el suministro de gas
,,2019,11,Septiembre,9,Personal,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,II  - Inconvenientes con el suministro de gas
,,2019,26,Septiembre,9,Telefonico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,II  - Inconvenientes con el suministro de gas
,,2019,1,Septiembre,9,Medio electronico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,III - Gestion de Prestaciones
,,2019,1,Septiembre,9,Medio electronico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturacion y Gestion de Deudas
,,2019,21,Septiembre,9,Telefonico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturacion y Gestion de Deudas
,,2019,17,Septiembre,9,Medio electronico,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturacion y Gestion de Deudas
,,2019,34,Septiembre,9,Personal,DISTRIBUIDORA DE GAS DEL CENTRO S.A.,Centro Regional Centro,I   - Facturacion y Gestion de Deudas
,,2019,1,Septiembre,9,Medio electronico,GAS NEA S.A.,Centro Regional Concordia,II  - Inconvenientes con el suministro de gas
,,2019,1,Septiembre,9,Telefonico,GAS NEA S.A.,Centro Regional Concordia,I   - Facturacion y Gestion de Deudas
,,2019,2,Septiembre,9,Correo Postal,GAS NEA S.A.,Centro Regional Concordia,I   - Facturacion y Gestion de Deudas
,,2019,1,Septiembre,9,Medio electronico,GAS NEA S.A.,Centro Regional Concordia,I   - Facturacion y Gestion de Deudas
,,2019,1,Septiembre,9,Medio electronico,REDENGAS S.A.,Centro Regional Concordia,I   - Facturacion y Gestion de Deudas
,,2019,1,Septiembre,9,Correo Postal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2019,5,Septiembre,9,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2019,28,Septiembre,9,Telefonico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2019,1,Septiembre,9,Medio electronico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2019,1,Septiembre,9,Medio electronico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestion de Prestaciones
,,2019,2,Septiembre,9,Correo Postal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestion de Prestaciones
,,2019,7,Septiembre,9,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestion de Prestaciones
,,2019,2,Septiembre,9,Telefonico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,III - Gestion de Prestaciones
,,2019,1,Septiembre,9,Medio electronico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturacion y Gestion de Deudas
,,2019,2,Septiembre,9,Correo Postal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturacion y Gestion de Deudas
,,2019,15,Septiembre,9,Telefonico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturacion y Gestion de Deudas
,,2019,15,Septiembre,9,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional Cuyo,I   - Facturacion y Gestion de Deudas
,,2019,1,Septiembre,9,Telefonico,ENERGIA SAN LUIS GAS,Centro Regional Cuyo,II  - Inconvenientes con el suministro de gas
,,2019,2,Septiembre,9,Telefonico,SBD GAS DEL SUR S.A.,Centro Regional Cuyo,I   - Facturacion y Gestion de Deudas
,,2019,4,Septiembre,9,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,II  - Inconvenientes con el suministro de gas
,,2019,23,Septiembre,9,Telefonico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,II  - Inconvenientes con el suministro de gas
,,2019,4,Septiembre,9,Medio electronico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,II  - Inconvenientes con el suministro de gas
,,2019,3,Septiembre,9,Telefonico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,III - Gestion de Prestaciones
,,2019,1,Septiembre,9,Medio electronico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturacion y Gestion de Deudas
,,2019,1,Septiembre,9,Oficio,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturacion y Gestion de Deudas
,,2019,20,Septiembre,9,Telefonico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturacion y Gestion de Deudas
,,2019,10,Septiembre,9,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturacion y Gestion de Deudas
,,2019,11,Septiembre,9,Medio electronico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional La Plata,I   - Facturacion y Gestion de Deudas
,,2019,1,Septiembre,9,Personal,COOPERATIVA TELEFONICA Y OTROS SERVICIOS PUBLICOS Y CONSUMO DE ABASTO LIMITADA,Centro Regional La Plata,I   - Facturacion y Gestion de Deudas
,,2019,1,Septiembre,9,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2019,1,Septiembre,9,Telefonico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,I   - Facturacion y Gestion de Deudas
,,2019,1,Septiembre,9,Medio electronico,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,I   - Facturacion y Gestion de Deudas
,,2019,1,Septiembre,9,Personal,CAMUZZI GAS PAMPEANA S.A.,Centro Regional Mar Del Plata,I   - Facturacion y Gestion de Deudas
,,2019,1,Septiembre,9,Medio electronico,COMPANIA DE GAS DE LA COSTA S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2019,2,Septiembre,9,Medio electronico,COMPANIA DE GAS DE LA COSTA S.A.,Centro Regional Mar Del Plata,I   - Facturacion y Gestion de Deudas
,,2019,1,Septiembre,9,Telefonico,PROAGAS S.A.,Centro Regional Mar Del Plata,II  - Inconvenientes con el suministro de gas
,,2019,1,Septiembre,9,Medio electronico,PROAGAS S.A.,Centro Regional Mar Del Plata,I   - Facturacion y Gestion de Deudas
,,2019,1,Septiembre,9,Medio electronico,GASNOR S.A.,Centro Regional Noroeste,II  - Inconvenientes con el suministro de gas
,,2019,2,Septiembre,9,Personal,GASNOR S.A.,Centro Regional Noroeste,I   - Facturacion y Gestion de Deudas
,,2019,3,Septiembre,9,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Rio Gallegos,II  - Inconvenientes con el suministro de gas
,,2019,1,Septiembre,9,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Rio Gallegos,II  - Inconvenientes con el suministro de gas
,,2019,1,Septiembre,9,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Rio Gallegos,III - Gestion de Prestaciones
,,2019,1,Septiembre,9,Telefonico,DISTRIGAS S.A.,Centro Regional Rio Gallegos,III - Gestion de Prestaciones
,,2019,1,Septiembre,9,Correo Postal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Rio Grande,II  - Inconvenientes con el suministro de gas
,,2019,5,Septiembre,9,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Rio Grande,II  - Inconvenientes con el suministro de gas
,,2019,2,Septiembre,9,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Rio Grande,II  - Inconvenientes con el suministro de gas
,,2019,1,Septiembre,9,Telefonico,CAMUZZI GAS DEL SUR S.A.,Centro Regional Rio Grande,III - Gestion de Prestaciones
,,2019,1,Septiembre,9,Personal,CAMUZZI GAS DEL SUR S.A.,Centro Regional Rio Grande,I   - Facturacion y Gestion de Deudas
,,2019,1,Septiembre,9,Telefonico,FIRMAT GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2019,2,Septiembre,9,Correo Postal,LITORAL GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2019,3,Septiembre,9,Medio electronico,LITORAL GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2019,2,Septiembre,9,Personal,LITORAL GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2019,3,Septiembre,9,Telefonico,LITORAL GAS S.A.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2019,1,Septiembre,9,Telefonico,LITORAL GAS S.A.,Centro Regional Rosario,III - Gestion de Prestaciones
,,2019,1,Septiembre,9,Telefonico,LITORAL GAS S.A.,Centro Regional Rosario,I   - Facturacion y Gestion de Deudas
,,2019,4,Septiembre,9,Personal,LITORAL GAS S.A.,Centro Regional Rosario,I   - Facturacion y Gestion de Deudas
,,2019,3,Septiembre,9,Medio electronico,LITORAL GAS S.A.,Centro Regional Rosario,I   - Facturacion y Gestion de Deudas
,,2019,1,Septiembre,9,Correo Postal,LITORAL GAS S.A.,Centro Regional Rosario,I   - Facturacion y Gestion de Deudas
,,2019,1,Septiembre,9,Telefonico,SERVICIOS CASILDENSES S.A.P.E.M.,Centro Regional Rosario,II  - Inconvenientes con el suministro de gas
,,2019,3,Septiembre,9,Telefonico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,II  - Inconvenientes con el suministro de gas
,,2019,2,Septiembre,9,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,II  - Inconvenientes con el suministro de gas
,,2019,1,Septiembre,9,Personal,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,III - Gestion de Prestaciones
,,2019,1,Septiembre,9,Telefonico,DISTRIBUIDORA DE GAS CUYANA S.A.,Centro Regional San Juan,I   - Facturacion y Gestion de Deudas
