reclamo_año,reclamo_mes_nro,reclamo_mes_nombre,reclamo_sede_enargas,reclamo_prestadora,reclamo_tipo,reclamo_origen,reclamo_cantidad
2018,12,Diciembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Medio electrónico,1
2018,12,Diciembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,III - Gestión de Prestaciones,Personal,5
2018,12,Diciembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,13
2018,12,Diciembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,2
2018,12,Diciembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,1
2018,12,Diciembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,14
2018,12,Diciembre,Centro Regional Cuyo,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Personal,17
2018,12,Diciembre,Centro Regional Cuyo,ENERGÍA SAN LUIS GAS,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,12,Diciembre,Centro Regional La Plata,BAGSA,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,12,Diciembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,6
2018,12,Diciembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,5
2018,12,Diciembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,4
2018,12,Diciembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestión de Prestaciones,Medio electrónico,1
2018,12,Diciembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestión de Prestaciones,Telefónico,1
2018,12,Diciembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Oficio,1
2018,12,Diciembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Personal,9
2018,12,Diciembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,5
2018,12,Diciembre,Centro Regional La Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,9
2018,12,Diciembre,Centro Regional La Plata,GRUPO SERVICIO JUNÍN S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,1
2018,12,Diciembre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,12,Diciembre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,12,Diciembre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,2
2018,12,Diciembre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,III - Gestión de Prestaciones,Correo Postal,1
2018,12,Diciembre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,1
2018,12,Diciembre,Centro Regional Mar Del Plata,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Personal,4
2018,12,Diciembre,Centro Regional Mar Del Plata,COMPAÑÍA DE GAS DE LA COSTA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,12,Diciembre,Centro Regional Mar Del Plata,PROAGAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,12,Diciembre,Centro Regional Río Grande,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2018,12,Diciembre,Centro Regional Río Grande,CAMUZZI GAS DEL SUR S.A.,III - Gestión de Prestaciones,Telefónico,1
2018,12,Diciembre,Centro Regional Río Grande,CAMUZZI GAS DEL SUR S.A.,III - Gestión de Prestaciones,Personal,1
2018,12,Diciembre,Centro Regional Río Grande,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Personal,4
2018,12,Diciembre,Centro Regional Río Grande,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,12,Diciembre,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Personal,1
2018,12,Diciembre,Centro Regional Rosario,LITORAL GAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,1
2018,12,Diciembre,Centro Regional Rosario,LITORAL GAS S.A.,III - Gestión de Prestaciones,Telefónico,1
2018,12,Diciembre,Centro Regional Rosario,LITORAL GAS S.A.,III - Gestión de Prestaciones,Personal,1
2018,12,Diciembre,Centro Regional Rosario,LITORAL GAS S.A.,III - Gestión de Prestaciones,Medio electrónico,1
2018,12,Diciembre,Centro Regional Rosario,LITORAL GAS S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,12,Diciembre,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Personal,3
2018,12,Diciembre,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,4
2018,12,Diciembre,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Personal,2
2018,12,Diciembre,Centro Regional San Juan,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,3
2018,12,Diciembre,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,2
2018,12,Diciembre,Centro Regional Santa Rosa,CAMUZZI GAS PAMPEANA S.A.,I   - Facturación y Gestión de Deudas,Telefónico,2
2018,12,Diciembre,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,1
2018,12,Diciembre,Centro Regional Sur,CAMUZZI GAS DEL SUR S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,12,Diciembre,Centro Regional Tucumán,GASNOR S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,6
2018,12,Diciembre,Centro Regional Tucumán,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,12,Diciembre,Centro Regional Tucumán,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,15
2018,12,Diciembre,Centro Regional Tucumán,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,3
2018,12,Diciembre,Centro Regional Tucumán,GASNOR S.A.,I   - Facturación y Gestión de Deudas,Personal,1
2018,12,Diciembre,Sede Central,DISTRIBUIDORA DE GAS CUYANA S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,1
2018,12,Diciembre,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,20
2018,12,Diciembre,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Personal,2
2018,12,Diciembre,Sede Central,GAS NATURAL BAN S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,32
2018,12,Diciembre,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Telefónico,1
2018,12,Diciembre,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Personal,1
2018,12,Diciembre,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Medio electrónico,24
2018,12,Diciembre,Sede Central,GAS NATURAL BAN S.A.,III - Gestión de Prestaciones,Correo Postal,2
2018,12,Diciembre,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Telefónico,1
2018,12,Diciembre,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Personal,5
2018,12,Diciembre,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,9
2018,12,Diciembre,Sede Central,GAS NATURAL BAN S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,1
2018,12,Diciembre,Sede Central,LITORAL GAS S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,1
2018,12,Diciembre,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Personal,15
2018,12,Diciembre,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Telefónico,36
2018,12,Diciembre,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Correo Postal,4
2018,12,Diciembre,Sede Central,METROGAS S.A.,II  - Inconvenientes con el suministro de gas,Medio electrónico,33
2018,12,Diciembre,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Medio electrónico,39
2018,12,Diciembre,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Personal,11
2018,12,Diciembre,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Correo Postal,9
2018,12,Diciembre,Sede Central,METROGAS S.A.,III - Gestión de Prestaciones,Telefónico,6
2018,12,Diciembre,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Personal,18
2018,12,Diciembre,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Medio electrónico,7
2018,12,Diciembre,Sede Central,METROGAS S.A.,I   - Facturación y Gestión de Deudas,Correo Postal,2
